CMDLINE python -u main_sequence.py --total_num_scenes 24 --agent rl --exp_name sequence6-5 --env sequence --sim_gpu_id 1 --task_config tasks/sequence_gibson.yaml --split train --panorama --num_training_frames 1000 --num_local_steps 50 --max_episode_length_straight 50 --sem_pred_prob_thr 0.7
MEM 67881.054688 1775559779.5207
MEM 66887.164062 1775559779.6579
MEM 65001.480469 1775559779.8011
MEM 65595.894531 1775559779.9488
MEM 66053.257812 1775559780.0973
MEM 66096.832031 1775559780.2459
MEM 66196.734375 1775559780.3856
MEM 67036.140625 1775559780.5228
MEM 68137.566406 1775559780.6564
MEM 69191.695312 1775559780.7923
MEM 69262.332031 1775559780.9321
MEM 69872.406250 1775559781.0727
MEM 71009.390625 1775559781.2095
MEM 71777.875000 1775559781.3465
MEM 72359.636719 1775559781.4868
MEM 72257.882812 1775559781.6269
MEM 72826.476562 1775559781.7640
MEM 74076.675781 1775559781.9041
MEM 74343.781250 1775559782.0414
MEM 75791.429688 1775559782.1834
MEM 77102.472656 1775559782.3209
MEM 78444.593750 1775559782.4576
MEM 79501.699219 1775559782.5998
MEM 81022.855469 1775559782.7409
